author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306679090/;Москва;sale;flat;4;14;1;38.5;13500000;Ховрино;Петрозаводская ;28К4;Ховрино;
Прайм Самолет Плюс;real_estate_agent;https://www.cian.ru/sale/flat/314877890/;Москва;sale;flat;8;16;1;37.4;10430000;Выхино-Жулебино;Ташкентская ;23К4;Юго-Восточная;
Академия жилья;real_estate_agent;https://www.cian.ru/sale/flat/312929927/;Москва;sale;flat;17;17;1;38.1;10500000;Северное Бутово;Старокачаловская ;3К1;Улица Старокачаловская;
Андрей Макеев;realtor;https://www.cian.ru/sale/flat/315139037/;Москва;sale;flat;14;17;1;37.7;14450000;Чертаново Северное;Балаклавский проспект;3;Чертановская;
Екатерина Медведева;realtor;https://www.cian.ru/sale/flat/315023783/;Москва;sale;flat;9;17;2;49.8;13990000;; Ясная;1;Коммунарка;
Ирина Крыгина;realtor;https://www.cian.ru/sale/flat/314254792/;Москва;sale;flat;4;9;2;45.1;11500000;Орехово-Борисово Южное;Ясеневая ;41К2;Зябликово;
Игорь Лабойко;realtor;https://www.cian.ru/sale/flat/309303507/;Москва;sale;flat;9;9;3;70.0;10500000;; Труда;15;Кокошкино;
Антонина Смирнова;realtor;https://www.cian.ru/sale/flat/309353833/;Москва;sale;flat;10;14;2;48.2;14600000;Ростокино;Сельскохозяйственная ;26;Ботанический сад;
Алена Пономарева;realtor;https://www.cian.ru/sale/flat/314365817/;Москва;sale;flat;13;17;1;36.7;14500000;Хорошево-Мневники; Маршала Тухачевского;14к1;Народное Ополчение;
Ася Шаинян;realtor;https://www.cian.ru/sale/flat/313599599/;Москва;sale;flat;6;17;1;37.9;10500000;Западное Дегунино;Базовская ;12;Грачёвская;
Регина Минеева;realtor;https://www.cian.ru/sale/flat/315283809/;Москва;sale;flat;13;17;1;38.2;12500000;Солнцево; Главмосстроя;5;Говорово;
Дмитрий Мазыкин;realtor;https://www.cian.ru/sale/flat/307493661/;Москва;sale;flat;9;12;3;63.5;13990000;Зябликово;Шипиловская ;64К1;Шипиловская;
Самолет Плюс Москва ЮГ;real_estate_agent;https://www.cian.ru/sale/flat/311616260/;Москва;sale;flat;3;12;1;40.7;10500000;Текстильщики; 8-я Текстильщиков;7В;Текстильщики;
Галина Федоровна;realtor;https://www.cian.ru/sale/flat/310283729/;Москва;sale;flat;3;19;2;55.1;11500000;Некрасовка;Рождественская ;21к1;Некрасовка;
ЦЗН ПРОСПЕКТ МИРА;real_estate_agent;https://www.cian.ru/sale/flat/311907631/;Москва;sale;flat;2;12;2;49.1;13000000;Текстильщики; Чистова;6А;Печатники;
Самолет Плюс;real_estate_agent;https://www.cian.ru/sale/flat/315558511/;Москва;sale;flat;17;17;1;38.0;10500000;Северное Бутово;Куликовская ;7;Бульвар Дмитрия Донского;
Вячеслав Макеев;realtor;https://www.cian.ru/sale/flat/307969344/;Москва;sale;flat;4;9;2;45.7;11900000;Люблино;Ставропольская ;58К1;Люблино;
Евгений Беляков;realtor;https://www.cian.ru/sale/flat/314778259/;Москва;sale;flat;18;22;1;38.2;15000000;Зюзино;Азовская ;9К2;Нахимовский проспект;
Эмилия Шаргородская;realtor;https://www.cian.ru/sale/flat/308103934/;Москва;sale;flat;12;17;2;58.9;14500000;; Авиаконструктора Петлякова;5;Пыхтино;
Прайм Самолет Плюс;real_estate_agent;https://www.cian.ru/sale/flat/313479721/;Москва;sale;flat;9;17;1;39.0;10510000;Люблино;Цимлянская ;28;Люблино;
Анна Белова;realtor;https://www.cian.ru/sale/flat/314779845/;Москва;sale;flat;12;22;1;38.6;13800000;Москворечье-Сабурово;Пролетарский проспект;3;Кантемировская;
Эльвира Мавлютова;realtor;https://www.cian.ru/sale/flat/315055725/;Москва;sale;flat;8;17;1;37.5;11500000;; Бориса Пастернака;19;Рассказовка;Переделкино Ближнее Город-парк
Наталия  Новикова;realtor;https://www.cian.ru/sale/flat/312362551/;Москва;sale;flat;5;14;1;47.3;15200000;Солнцево;Боровское шоссе;2Ак4;Говорово;Мещерский лес
Квартал Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/298612761/;Москва;sale;flat;2;17;2;54.2;13700000;Зябликово;Кустанайская ;6К2;Шипиловская;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/314505505/;Москва;sale;flat;4;9;2;44.5;13750000;Бабушкинский;Верхоянская ;6К1;Свиблово;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315349986/;Москва;sale;flat;16;17;2;53.0;13000000;Братеево;Братеевская ;10К1;Алма-Атинская;
Небоскреб;real_estate_agent;https://www.cian.ru/sale/flat/310193086/;Москва;sale;flat;9;9;2;45.3;11900000;Гольяново;Уссурийская ;14;Гольяново;
Юрий Морозов;realtor;https://www.cian.ru/sale/flat/314317314/;Москва;sale;flat;12;14;2;55.3;11800000;; Юбилейная;3;Щербинка;
Олеся Гамова;realtor;https://www.cian.ru/sale/flat/311425001/;Москва;sale;flat;8;17;1;38.2;14000000;Преображенское;переулок Зельев;3;Преображенская площадь;
Вита Мелконян;realtor;https://www.cian.ru/sale/flat/315241786/;Москва;sale;flat;10;17;1;38.3;12890000;Митино;переулок Ангелов;7К1;Пятницкое шоссе;
Ксения Бритова;realtor;https://www.cian.ru/sale/flat/310962822/;Москва;sale;flat;3;16;2;53.5;13290000;Ново-Переделкино;Боровское шоссе;19;Боровское шоссе;
Андрей Руднев;realtor;https://www.cian.ru/sale/flat/315269410/;Москва;sale;flat;15;17;1;38.0;13900000;Хорошево-Мневники; Маршала Тухачевского;17К1;Народное Ополчение;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/313194068/;Москва;sale;flat;9;17;1;35.6;12700000;Марфино;Большая Марфинская ;1к3;Улица Милашенкова;
CENTURY 21 Перспектива;real_estate_agent;https://www.cian.ru/sale/flat/314780058/;Москва;sale;flat;2;9;3;49.4;13350000;Отрадное; Пестеля;8Б;Отрадное;
Ярослав Широбоков;realtor;https://www.cian.ru/sale/flat/314838746/;Москва;sale;flat;16;17;1;37.8;11800000;Зябликово; Мусы Джалиля;40;Красногвардейская;
Самолет Плюс;real_estate_agent;https://www.cian.ru/sale/flat/314746500/;Москва;sale;flat;3;16;1;36.0;10850000;Чертаново Южное;Кировоградская ;44АК2;Улица Академика Янгеля;
Игорь Стешаков;realtor;https://www.cian.ru/sale/flat/311281102/;Москва;sale;flat;9;10;2;53.2;13200000;Южное Бутово;Южнобутовская ;133;Бунинская аллея;
Гранд недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315400533/;Москва;sale;flat;4;22;1;38.3;12300000;Текстильщики; Малышева;13К3;Волжская;
МИЭЛЬ;real_estate_agent;https://www.cian.ru/sale/flat/315546712/;Москва;sale;flat;3;16;1;36.0;10850000;Чертаново Южное;Кировоградская ;44АК2;Улица Академика Янгеля;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/314757343/;Москва;sale;flat;8;12;2;52.6;13200000;Восточное Дегунино;Дубнинская ;22К3;Дегунино;
Мой Дом - отделение Добрынинское;real_estate_agent;https://www.cian.ru/sale/flat/315007135/;Москва;sale;flat;6;17;1;37.8;10950000;Западное Дегунино;Базовская ;12;Грачёвская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/312673894/;Москва;sale;flat;3;16;1;36.4;12500000;Нагатинский затон;Коломенская набережная;6К1;Нагатинский Затон;
Прайм Самолет Плюс;real_estate_agent;https://www.cian.ru/sale/flat/314595319/;Москва;sale;flat;12;17;1;38.0;9500000;Бирюлево Восточное;Липецкая ;46к1;Лебедянская;
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/314870691/;Москва;sale;flat;17;17;2;63.9;12000000;Некрасовка;Рождественская ;19к2;Некрасовка;
Самолет плюс - Москва;real_estate_agent;https://www.cian.ru/sale/flat/315461099/;Москва;sale;flat;3;9;2;44.7;11300000;Орехово-Борисово Южное;Ясеневая ;19К2;Домодедовская;
Руслан Каракеян;realtor;https://www.cian.ru/sale/flat/310768269/;Москва;sale;flat;7;16;2;51.5;15500000;Бутырский; Яблочкова;29Б;Тимирязевская;
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/315138239/;Москва;sale;flat;14;14;2;56.1;12450000;Южное Бутово; Горчакова;1К3;Улица Горчакова;
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/sale/flat/315452256/;Москва;sale;flat;9;9;3;51.4;13200000;Восточное Дегунино;Дубнинская ;24К3;Дегунино;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/312682377/;Москва;sale;flat;13;17;1;37.8;14350000;Крылатское;Осенний бульвар;10К1;Крылатское;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/308076430/;Москва;sale;flat;2;9;3;49.7;15100000;Войковский; Зои и Александра Космодемьянских;11;Войковская;
Надежда Никитина;realtor;https://www.cian.ru/sale/flat/313873760/;Москва;sale;flat;8;16;2;53.5;14700000;Новогиреево;Перовская ;73/43;Новогиреево;
Адалят Алиев;realtor;https://www.cian.ru/sale/flat/314396722/;Москва;sale;flat;5;17;1;39.0;14800000;Северное Медведково; Грекова;7;Медведково;
Самолет Плюс Подмосковье;real_estate_agent;https://www.cian.ru/sale/flat/298560344/;Москва;sale;flat;9;9;3;58.9;13250000;Рязанский;Зарайская ;56;Плющево;
Галина Яковлева;realtor;https://www.cian.ru/sale/flat/314775845/;Москва;sale;flat;11;17;2;51.5;14000000;Южное Бутово;Скобелевская ;20;Улица Скобелевская;
ИНКОМ-Недвижимость. Аренда;real_estate_agent;https://www.cian.ru/sale/flat/311781808/;Москва;sale;flat;10;14;1;39.1;10400000;Братеево;Ключевая ;4К1;Алма-Атинская;
Олег Харченко;realtor;https://www.cian.ru/sale/flat/300526889/;Москва;sale;flat;5;24;1;37.0;15000000;Проспект Вернадского; Коштоянца;6;Проспект Вернадского;
Простор-недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/314537512/;Москва;sale;flat;4;16;1;41.3;14000000;Савеловский;Бутырская ;21;Савёловская;
Ирина Кутузова;realtor;https://www.cian.ru/sale/flat/315154252/;Москва;sale;flat;2;22;1;40.0;11800000;Солнцево; Богданова;42;Солнцево;
Марина Аношкина;realtor;https://www.cian.ru/sale/flat/313301300/;Москва;sale;flat;18;22;2;59.6;15000000;Марьино;Мячковский бульвар;20К2;Марьино;
Респект;real_estate_agent;https://www.cian.ru/sale/flat/310285590/;Москва;sale;flat;15;17;1;50.2;12500000;Косино-Ухтомский; Татьяны Макаровой;3;Улица Дмитриевского;
Елена Наумова;realtor;https://www.cian.ru/sale/flat/314016112/;Москва;sale;flat;5;9;3;59.9;13500000;Орехово-Борисово Южное;Елецкая ;35К2;Зябликово;
Тамара Певная;realtor;https://www.cian.ru/sale/flat/314306158/;Москва;sale;flat;17;22;1;38.8;11700000;Марьино;Перервинский бульвар;1;Братиславская;
СмениКварти.Ру;real_estate_agent;https://www.cian.ru/sale/flat/315453204/;Москва;sale;flat;7;12;2;52.7;11600000;; Пушкинская;3;Щербинка;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/312725783/;Москва;sale;flat;14;17;1;38.0;14600000;Крылатское;Рублевское шоссе;42К2;Крылатское;
OPENCITY;real_estate_agent;https://www.cian.ru/sale/flat/311871795/;Москва;sale;flat;3;17;1;37.7;13800000;Бескудниковский;Дмитровское шоссе;74К1;Верхние Лихоборы;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315118080/;Москва;sale;flat;15;17;2;54.2;14700000;Чертаново Южное;Варшавское шоссе;152К8;Улица Академика Янгеля;
Леон-недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/302697764/;Москва;sale;flat;14;24;1;38.0;13500000;Марьино;Люблинская ;169;Марьино;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306899344/;Москва;sale;flat;5;9;3;62.4;14700000;Зябликово;Шипиловская ;54К2;Шипиловская;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/314328921/;Москва;sale;flat;15;17;2;51.0;14300000;Новокосино;Новокосинская ;40;Новокосино;
Офис на Пролетарской;real_estate_agent;https://www.cian.ru/sale/flat/312482713/;Москва;sale;flat;15;17;2;53.7;14300000;Митино; Барышиха;44;Пятницкое шоссе;
ШАРАПОВ;real_estate_agent;https://www.cian.ru/sale/flat/307458642/;Москва;sale;flat;4;22;3;76.3;14400000;Некрасовка;Покровская ;41;Некрасовка;
Олег Перфилов;realtor;https://www.cian.ru/sale/flat/311430839/;Москва;sale;flat;15;17;1;37.7;13420000;Теплый Стан;Профсоюзная ;128;Коньково;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/313850137/;Москва;sale;flat;8;8;1;38.9;9500000;Южное Бутово; Академика Семенова;11;Бунинская аллея;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308406465/;Москва;sale;flat;2;16;1;38.7;12600000;Черемушки; Каховка;33К1;Зюзино;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/314434056/;Москва;sale;flat;7;22;1;39.2;13000000;Ясенево;Тарусская ;22К1;Ясенево;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/312617525/;Москва;sale;flat;2;17;2;58.9;14500000;Новокосино;Новокосинская ;20К2;Новокосино;
Валентина Лысова;realtor;https://www.cian.ru/sale/flat/314879183/;Москва;sale;flat;13;17;1;38.2;15200000;Хорошевский;Хорошевское шоссе;11;Беговая;
BARSANDKEY;real_estate_agent;https://www.cian.ru/sale/flat/315384581/;Москва;sale;flat;4;12;2;53.0;12900000;Люблино;Тихорецкий бульвар;4К2;Люблино;
Игорь Омельченко;realtor;https://www.cian.ru/sale/flat/291453412/;Москва;sale;flat;8;14;2;53.2;13500000;Южное Бутово;Бартеневская ;23К2;Бульвар Адмирала Ушакова;
Екатерина Калтакова;realtor;https://www.cian.ru/sale/flat/308771840/;Москва;sale;flat;17;17;2;51.4;14500000;Теплый Стан;Профсоюзная ;146К1;Тёплый Стан;
Panorama Realty;real_estate_agent;https://www.cian.ru/sale/flat/312800559/;Москва;sale;flat;4;17;1;37.7;13500000;Очаково-Матвеевское;Матвеевская ;11;Аминьевская;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/314391594/;Москва;sale;flat;3;12;1;40.0;13500000;Бибирево; Плещеева;18;Бибирево;
ТАНДЕМ;real_estate_agent;https://www.cian.ru/sale/flat/310150334/;Москва;sale;flat;14;22;1;38.5;14150000;Хорошево-Мневники;проспект Маршала Жукова;47;Бульвар Генерала Карбышева;
CENTURY 21 Milestone;real_estate_agent;https://www.cian.ru/sale/flat/314723449/;Москва;sale;flat;8;22;1;38.8;10950000;Марьино; Верхние Поля;28;Братиславская;
Деловой Союз;real_estate_agent;https://www.cian.ru/sale/flat/313801328/;Москва;sale;flat;10;14;3;60.0;13500000;Солнцево;Попутная ;1К3;Солнечная;
Простор-недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/313168066/;Москва;sale;flat;3;9;3;49.8;13500000;Теплый Стан; Теплый Стан;12К4;Генерала Тюленева;
Наталья Евдокимова;realtor;https://www.cian.ru/sale/flat/315392261/;Москва;sale;flat;15;17;2;52.0;13998000;Некрасовка; Сочинская;3к1;Некрасовка;
Наталия Киселёва;realtor;https://www.cian.ru/sale/flat/305842122/;Москва;sale;flat;8;14;2;51.9;13600000;Братеево;Алма-Атинская ;5;Алма-Атинская;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/314642039/;Москва;sale;flat;16;22;1;38.5;13690000;Чертаново Центральное;Кировоградская ;30;Пражская;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/310741690/;Москва;sale;flat;2;9;3;67.8;14700000;Ясенево;Новоясеневский проспект;14К2;Ясенево;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300571697/;Москва;sale;flat;11;17;2;53.5;13690000;Некрасовка; Липчанского;7к1;Некрасовка;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/314557453/;Москва;sale;flat;5;9;4;63.0;15130000;Отрадное;Отрадная ;11;Отрадное;
Людмила Бабаева;realtor;https://www.cian.ru/sale/flat/297364881/;Москва;sale;flat;19;25;1;38.4;15200000;Митино;Митинская ;28к5;Митино;Life-Митинская Ecopark
Прайм Самолет Плюс;real_estate_agent;https://www.cian.ru/sale/flat/314501091/;Москва;sale;flat;2;17;2;50.2;13900000;Братеево;Братеевская ;21К1;Борисово;
БЕСТ-Недвижимость на Баррикадной;real_estate_agent;https://www.cian.ru/sale/flat/313802277/;Москва;sale;flat;3;17;1;38.6;13800000;Чертаново Южное;Варшавское шоссе;152К2;Улица Академика Янгеля;
Георгий Романов;realtor;https://www.cian.ru/sale/flat/314845726/;Москва;sale;flat;4;16;2;54.2;15500000;Ясенево;Литовский бульвар;6К1;Ясенево;
Ключъ;real_estate_agent;https://www.cian.ru/sale/flat/303833969/;Москва;sale;flat;14;17;2;50.7;13800000;Северное Бутово;Коктебельская ;4К4;Бульвар Дмитрия Донского;
Свой родной дом;real_estate_agent;https://www.cian.ru/sale/flat/314288828/;Москва;sale;flat;8;14;1;42.1;9500000;; Индустриальная;6;Щербинка;
Агентство на Тульской;real_estate_agent;https://www.cian.ru/sale/flat/311594382/;Москва;sale;flat;4;9;1;34.0;14150000;Даниловский;4-й Рощинский проезд;7/17;Тульская;
PRO.КOMPLEX;real_estate_agent;https://www.cian.ru/sale/flat/309432599/;Москва;sale;flat;14;14;2;51.9;13890000;Восточное Дегунино;Керамический проезд;45К1;Дегунино;
Надежда Никитина;realtor;https://www.cian.ru/sale/flat/312459165/;Москва;sale;flat;14;17;1;41.2;13850000;Северный;Дмитровское шоссе;169К7;Физтех;На Дмитровском 169
Миэль. Офис на Войковской;real_estate_agent;https://www.cian.ru/sale/flat/310722361/;Москва;sale;flat;6;17;2;50.1;11700000;Солнцево;Родниковая ;4к5;Боровское шоссе;
Людмила  Фирсанова;realtor;https://www.cian.ru/sale/flat/313026631/;Москва;sale;flat;7;17;1;38.0;14000000;Преображенское;Халтуринская ;20;Бульвар Рокоссовского;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315540049/;Москва;sale;flat;9;12;1;46.5;14000000;; Сосенский Стан;5;Коммунарка;Коммунарка
Елена Ра;realtor;https://www.cian.ru/sale/flat/311503601/;Москва;sale;flat;16;17;1;35.7;9650000;Перово; Плеханова;29К1;Перово;
Светлана Хрусталёва;realtor;https://www.cian.ru/sale/flat/314738433/;Москва;sale;flat;3;9;3;60.0;14000000;Марьино;Подольская ;7;Перерва;
ПРЕСТИЖ;real_estate_agent;https://www.cian.ru/sale/flat/315299114/;Москва;sale;flat;15;16;2;50.2;13150000;Западное Дегунино; Маршала Федоренко;10к2;Ховрино;
ИНФИНИТИ;real_estate_agent;https://www.cian.ru/sale/flat/314407366/;Москва;sale;flat;14;14;2;51.5;14000000;Западное Дегунино;Ангарская ;8;Грачёвская;
Елена Надейкина;realtor;https://www.cian.ru/sale/flat/314090610/;Москва;sale;flat;11;14;2;53.4;13990000;Восточное Дегунино;Керамический проезд;47К1;Дегунино;
Московский Риэлторский Центр;real_estate_agent;https://www.cian.ru/sale/flat/314484503/;Москва;sale;flat;22;24;1;38.0;14000000;Выхино-Жулебино;Привольная ;56;Жулебино;Приволье
Екатерина Демидова;realtor;https://www.cian.ru/sale/flat/312801454/;Москва;sale;flat;12;12;2;46.0;14000000;Южное Тушино; Свободы;51К1;Сходненская;
СмениКварти.Ру;real_estate_agent;https://www.cian.ru/sale/flat/310844701/;Москва;sale;flat;2;19;2;56.5;14650000;Западное Дегунино;Базовская ;15к8;Грачёвская;На Базовской
ЮФ Скородумов;real_estate_agent;https://www.cian.ru/sale/flat/308902179/;Москва;sale;flat;4;17;2;53.7;14000000;Митино;Пятницкое шоссе;47;Пятницкое шоссе;
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/312985811/;Москва;sale;flat;2;17;2;54.0;14000000;Чертаново Южное;Варшавское шоссе;152К7;Улица Академика Янгеля;
WES ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/315035976/;Москва;sale;flat;13;14;2;43.7;14150000;Очаково-Матвеевское;Очаковское шоссе;21К2;Очаково;
Денис Мазитов;realtor;https://www.cian.ru/sale/flat/315000957/;Москва;sale;flat;11;17;1;38.2;14200000;Чертаново Северное;Балаклавский проспект;3;Чертановская;
ID 211507;unknown;https://www.cian.ru/sale/flat/295691204/;Москва;sale;flat;7;22;1;38.1;15490000;Обручевский; Обручева;28К8;Калужская;
Владимир Натаров;realtor;https://www.cian.ru/sale/flat/313663618/;Москва;sale;flat;6;12;1;36.3;15500000;Таганский;Новорогожская ;14К1;Москва-Товарная;
МИРА;real_estate_agent;https://www.cian.ru/sale/flat/303876890/;Москва;sale;flat;15;16;2;53.0;13499999;Чертаново Южное;Варшавское шоссе;149к1;Аннино;
Домовой - Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315456422/;Москва;sale;flat;11;17;2;58.3;15500000;; Летчика Грицевца;4;Пыхтино;Солнцево парк
Александр Лозин;realtor;https://www.cian.ru/sale/flat/312491739/;Москва;sale;flat;5;9;1;38.1;11700000;Орехово-Борисово Южное;Елецкая ;35К2;Зябликово;
Елена  Воробьева;realtor;https://www.cian.ru/sale/flat/315231720/;Москва;sale;flat;16;17;1;38.1;14300000;Орехово-Борисово Северное;Домодедовская ;20К1;Орехово;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/313593937/;Москва;sale;flat;6;17;2;57.8;11500000;; 2-я Нововатутинская;3;Кедровая;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315031227/;Москва;sale;flat;9;9;3;58.9;14400000;Теплый Стан; Академика Виноградова;6;Генерала Тюленева;
ИНФИНИТИ;real_estate_agent;https://www.cian.ru/sale/flat/313949736/;Москва;sale;flat;7;17;3;74.8;14999000;Некрасовка; Липчанского;9;Некрасовка;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/313655194/;Москва;sale;flat;11;17;1;38.0;10200000;Люблино;Цимлянская ;24;Люблино;
SRG;real_estate_agent;https://www.cian.ru/sale/flat/315248739/;Москва;sale;flat;8;16;2;56.3;14700000;Выхино-Жулебино;Сормовская ;3К3;Юго-Восточная;
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/314142017/;Москва;sale;flat;11;16;1;36.5;11000000;Северный;Дмитровское шоссе;165Ек5;Физтех;
ВИТА;real_estate_agent;https://www.cian.ru/sale/flat/313626831/;Москва;sale;flat;17;17;2;57.4;15000000;Митино;переулок Ангелов;8;Пятницкое шоссе;
Прайм Самолет Плюс;real_estate_agent;https://www.cian.ru/sale/flat/314299639/;Москва;sale;flat;10;23;1;37.2;14000000;Крылатское;Рублевское шоссе;44К1;Крылатское;
ВОСТОК-РИЭЛТИ;real_estate_agent;https://www.cian.ru/sale/flat/304420737/;Москва;sale;flat;7;17;2;55.3;13000000;; Авиаконструктора Петлякова;13;Пыхтино;Солнцево парк
Простор-недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315436723/;Москва;sale;flat;8;17;2;53.3;14700000;Митино;Пятницкое шоссе;31;Митино;
Андрей Прусаков;realtor;https://www.cian.ru/sale/flat/310377161/;Москва;sale;flat;4;22;2;57.7;14999999;Марьино; Верхние Поля;28;Братиславская;
МИЭЛЬ;real_estate_agent;https://www.cian.ru/sale/flat/312726729/;Москва;sale;flat;9;9;2;43.5;12000000;Южное Тушино;Аэродромная ;4С1;Сходненская;
DREAM HOUSE;real_estate_agent;https://www.cian.ru/sale/flat/314366230/;Москва;sale;flat;17;19;1;39.6;13800000;Косино-Ухтомский; Наташи Качуевской;5;Улица Дмитриевского;Дмитриевский
Ирина Даньшина;realtor;https://www.cian.ru/sale/flat/313749539/;Москва;sale;flat;12;12;2;50.2;14572000;Перово; Плющева;17К2;Перово;
Твой дом МСК;real_estate_agent;https://www.cian.ru/sale/flat/312634613/;Москва;sale;flat;5;16;2;51.0;13000000;Западное Дегунино;Краснополянская ;6К2;Ховрино;
Мария Гуща;realtor;https://www.cian.ru/sale/flat/314779000/;Москва;sale;flat;6;17;2;50.8;14250000;Северный;Челобитьевское шоссе;12к3;Физтех;
